"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2024","0.4377","0.4385","0.4433","0.4339","33.67M","-0.27%"
"05/11/2024","0.4389","0.4473","0.4509","0.4380","44.31M","-2.01%"
"05/10/2024","0.4479","0.4634","0.4682","0.4436","86.12M","-3.37%"
"05/09/2024","0.4635","0.4519","0.4644","0.4476","85.38M","2.57%"
"05/08/2024","0.4519","0.4412","0.4687","0.4368","155.42M","2.33%"
"05/07/2024","0.4416","0.4541","0.4563","0.4411","86.41M","-2.73%"
"05/06/2024","0.4540","0.4580","0.4749","0.4517","101.00M","-0.85%"
"05/05/2024","0.4579","0.4633","0.4658","0.4522","65.79M","-1.14%"
"05/04/2024","0.4632","0.4673","0.4757","0.4625","61.77M","-0.83%"
"05/03/2024","0.4671","0.4584","0.4733","0.4464","97.21M","2.01%"
"05/02/2024","0.4579","0.4505","0.4617","0.4389","93.56M","1.71%"
"05/01/2024","0.4502","0.4414","0.4572","0.4189","163.87M","2.02%"
"04/30/2024","0.4413","0.4572","0.4631","0.4263","126.09M","-3.44%"
"04/29/2024","0.4570","0.4602","0.4636","0.4469","76.56M","-0.61%"
"04/28/2024","0.4598","0.4675","0.4783","0.4584","64.57M","-1.63%"
"04/27/2024","0.4674","0.4631","0.4699","0.4485","95.74M","0.99%"
"04/26/2024","0.4628","0.4704","0.4788","0.4612","83.07M","-1.64%"
"04/25/2024","0.4705","0.4752","0.4798","0.4629","91.94M","-0.88%"
"04/24/2024","0.4747","0.4997","0.5104","0.4694","160.61M","-5.06%"
"04/23/2024","0.5000","0.5170","0.5211","0.4974","114.97M","-3.23%"
"04/22/2024","0.5167","0.4995","0.5224","0.4949","109.63M","3.46%"
"04/21/2024","0.4994","0.5066","0.5124","0.4874","97.17M","-1.56%"
"04/20/2024","0.5073","0.4682","0.5081","0.4648","177.48M","8.47%"
"04/19/2024","0.4677","0.4576","0.4754","0.4241","213.03M","2.14%"
"04/18/2024","0.4579","0.4441","0.4605","0.4346","132.61M","3.08%"
"04/17/2024","0.4442","0.4579","0.4648","0.4277","186.42M","-3.10%"
"04/16/2024","0.4584","0.4602","0.4779","0.4396","171.52M","-0.54%"
"04/15/2024","0.4609","0.4649","0.4951","0.4395","269.89M","-1.37%"
"04/14/2024","0.4673","0.4445","0.4776","0.4332","364.63M","5.18%"
"04/13/2024","0.4443","0.5025","0.5161","0.4007","473.94M","-11.62%"
"04/12/2024","0.5027","0.5855","0.5923","0.4567","445.96M","-14.20%"
"04/11/2024","0.5859","0.5855","0.5945","0.5758","80.98M","-0.09%"
"04/10/2024","0.5864","0.5905","0.5940","0.5604","146.04M","-0.83%"
"04/09/2024","0.5913","0.6138","0.6241","0.5903","140.67M","-3.70%"
"04/08/2024","0.6140","0.5889","0.6166","0.5793","113.23M","4.21%"
"04/07/2024","0.5892","0.5836","0.5966","0.5817","71.27M","0.94%"
"04/06/2024","0.5837","0.5742","0.5890","0.5717","50.11M","1.69%"
"04/05/2024","0.5740","0.5827","0.5848","0.5598","106.78M","-1.56%"
"04/04/2024","0.5831","0.5693","0.5964","0.5599","134.48M","2.42%"
"04/03/2024","0.5693","0.5805","0.5945","0.5627","117.11M","-1.95%"
"04/02/2024","0.5806","0.6212","0.6212","0.5743","194.50M","-6.52%"
"04/01/2024","0.6211","0.6498","0.6513","0.6056","156.71M","-4.46%"
"03/31/2024","0.6501","0.6432","0.6534","0.6419","61.33M","0.98%"
"03/30/2024","0.6438","0.6654","0.6689","0.6419","89.44M","-3.03%"
"03/29/2024","0.6639","0.6511","0.6674","0.6363","129.58M","2.01%"
"03/28/2024","0.6508","0.6475","0.6578","0.6353","92.89M","0.46%"
"03/27/2024","0.6478","0.6656","0.6709","0.6307","141.78M","-2.59%"
"03/26/2024","0.6650","0.6567","0.6831","0.6520","128.22M","1.26%"
"03/25/2024","0.6567","0.6470","0.6679","0.6380","129.20M","1.51%"
"03/24/2024","0.6469","0.6226","0.6478","0.6226","80.67M","3.82%"
"03/23/2024","0.6231","0.6144","0.6391","0.6104","79.62M","1.38%"
"03/22/2024","0.6146","0.6306","0.6424","0.5993","138.78M","-2.72%"
"03/21/2024","0.6318","0.6394","0.6481","0.6181","162.13M","-1.17%"
"03/20/2024","0.6393","0.5856","0.6435","0.5698","283.09M","8.97%"
"03/19/2024","0.5867","0.6594","0.6660","0.5801","350.01M","-11.15%"
"03/18/2024","0.6603","0.6791","0.6987","0.6426","193.92M","-3.10%"
"03/17/2024","0.6814","0.6621","0.6880","0.6306","188.64M","3.37%"
"03/16/2024","0.6592","0.7270","0.7338","0.6520","253.76M","-9.33%"
"03/15/2024","0.7270","0.7516","0.7642","0.6721","342.36M","-3.17%"
"03/14/2024","0.7508","0.7640","0.8097","0.7141","416.03M","-1.80%"
"03/13/2024","0.7646","0.7483","0.7725","0.7364","168.45M","2.19%"
"03/12/2024","0.7482","0.7758","0.7758","0.7104","227.28M","-3.27%"
"03/11/2024","0.7735","0.7161","0.7876","0.6883","320.62M","7.91%"
"03/10/2024","0.7168","0.7417","0.7438","0.7001","124.81M","-3.38%"
"03/09/2024","0.7419","0.7226","0.7455","0.7201","117.55M","2.61%"
"03/08/2024","0.7230","0.7430","0.7544","0.6997","217.12M","-2.65%"
"03/07/2024","0.7427","0.7360","0.7549","0.7188","207.96M","1.09%"
"03/06/2024","0.7347","0.6934","0.7558","0.6652","295.65M","5.97%"
"03/05/2024","0.6933","0.7687","0.7830","0.5873","620.80M","-9.91%"
"03/04/2024","0.7696","0.7280","0.7980","0.7235","404.76M","5.71%"
"03/03/2024","0.7280","0.7411","0.7419","0.6907","205.49M","-1.79%"
"03/02/2024","0.7413","0.7191","0.7635","0.7177","297.86M","3.14%"
"03/01/2024","0.7187","0.6565","0.7197","0.6531","227.33M","9.91%"
"02/29/2024","0.6539","0.6292","0.7083","0.6226","496.60M","3.98%"
"02/28/2024","0.6289","0.6239","0.6604","0.5982","355.76M","0.85%"
"02/27/2024","0.6236","0.6194","0.6297","0.6083","194.57M","0.69%"
"02/26/2024","0.6193","0.5914","0.6220","0.5736","169.67M","4.75%"
"02/25/2024","0.5912","0.5972","0.6004","0.5807","78.05M","-0.94%"
"02/24/2024","0.5968","0.5827","0.5995","0.5700","95.41M","2.51%"
"02/23/2024","0.5822","0.5858","0.5952","0.5691","117.44M","-0.70%"
"02/22/2024","0.5863","0.5989","0.6078","0.5809","128.98M","-2.09%"
"02/21/2024","0.5988","0.6217","0.6236","0.5753","133.53M","-3.73%"
"02/20/2024","0.6220","0.6312","0.6405","0.5969","233.83M","-1.36%"
"02/19/2024","0.6306","0.6197","0.6382","0.6149","169.79M","1.86%"
"02/18/2024","0.6191","0.6095","0.6389","0.6095","208.35M","1.59%"
"02/17/2024","0.6094","0.5985","0.6106","0.5689","128.16M","1.79%"
"02/16/2024","0.5987","0.6091","0.6124","0.5828","148.92M","-1.63%"
"02/15/2024","0.6086","0.5774","0.6117","0.5707","232.26M","5.53%"
"02/14/2024","0.5767","0.5447","0.5817","0.5397","164.08M","5.84%"
"02/13/2024","0.5449","0.5594","0.5643","0.5344","128.78M","-2.59%"
"02/12/2024","0.5594","0.5416","0.5652","0.5309","156.07M","3.32%"
"02/11/2024","0.5414","0.5519","0.5652","0.5358","159.39M","-1.83%"
"02/10/2024","0.5515","0.5425","0.5571","0.5285","115.87M","2.05%"
"02/09/2024","0.5404","0.5308","0.5478","0.5280","154.52M","2.00%"
"02/08/2024","0.5298","0.5022","0.5359","0.5022","228.30M","5.50%"
"02/07/2024","0.5022","0.4985","0.5024","0.4739","180.30M","0.80%"
"02/06/2024","0.4982","0.4943","0.5040","0.4892","74.17M","0.79%"
"02/05/2024","0.4943","0.4931","0.5062","0.4874","74.07M","0.20%"
"02/04/2024","0.4933","0.5121","0.5122","0.4933","57.78M","-3.73%"
"02/03/2024","0.5124","0.5152","0.5256","0.5119","62.97M","-0.41%"
"02/02/2024","0.5145","0.5082","0.5243","0.5042","109.30M","1.34%"
"02/01/2024","0.5077","0.4971","0.5082","0.4863","97.84M","1.97%"
